Id,cc_num,trans_date,unix_time,amt,merch_lat,merch_long,is_fraud
1342,4354778868658084,201201150000000530,1326590310,711,43.118251,-86.355753,1
1344,180094108369013,201201150000000530,1326591695,501,39.418137,-119.20641299999998,1
1345,370763211656868,201201150000000530,1326592095,805,42.773137,-87.558912,1
1347,4361355512072,201201150000000530,1326594950,209,47.275758,-95.09488499999999,1
1350,342823590771707,201201150000000530,1326598015,460,34.168022,-79.417941,1
1356,4354778868658084,201201150000000530,1326603282,2232,43.141690000000004,-87.49521,1
1368,4361355512072,201201150000000530,1326613867,445,47.713946,-95.248639,1
1372,4354778868658084,201201150000000530,1326616189,855,43.206103000000006,-87.93986,1
1390,180094108369013,201201150000000530,1326634510,256,37.738818,-120.674768,1
1404,6011047554247853,201201150000000530,1326644381,377,29.828964000000003,-79.753817,1
1422,4354778868658084,201201150000000530,1326666266,508,41.230940000000004,-86.102724,1
1426,4361355512072,201201150000000530,1326667050,409,47.346096,-96.628151,1
1427,180094108369013,201201150000000530,1326667193,172,39.978635,-119.55138899999999,1
1428,6011047554247853,201201150000000530,1326667262,870,29.685392999999998,-82.015637,1
1429,4361355512072,201201150000000530,1326667704,180,47.36831,-98.079463,1
1430,4361355512072,201201150000000530,1326668137,335,48.709398,-95.780664,1
1431,6011047554247853,201201150000000530,1326668473,263,28.424194,-80.66896899999999,1
1432,180094108369013,201201150000000530,1326668530,335,39.92935,-121.01747900000001,1
1433,6011047554247853,201201150000000530,1326669159,1069,27.370859999999997,-81.70905400000001,1
1435,180094108369013,201201150000000530,1326669921,370,39.854383,-120.77913500000001,1
1438,370763211656868,201201150000000530,1326670532,963,43.588658,-87.741591,1
1440,4361355512072,201201150000000530,1326670804,176,46.539019,-95.644094,1
1441,342823590771707,201201150000000530,1326671084,419,35.813044,-80.519253,1
1442,4361355512072,201201150000000530,1326671261,174,48.572907,-97.184825,1
1443,6011047554247853,201201150000000530,1326671516,1049,26.835272999999997,-81.729639,1
1444,180094108369013,201201150000000530,1326671698,248,37.369887,-118.52134299999999,1
1447,676331132040,201201160000000530,1326674988,712,43.969822,-71.001628,1
1470,341559343212109,201201160000000530,1326719510,791,40.579727,-86.891201,1
1477,676331132040,201201160000000530,1326727949,363,43.763104999999996,-71.926927,1
1481,180094108369013,201201160000000530,1326737549,538,38.39151,-120.59833799999998,1
1489,341559343212109,201201160000000530,1326753210,1165,40.219159000000005,-87.268591,1
1492,341559343212109,201201160000000530,1326756340,285,38.374508,-88.958332,1
1493,676331132040,201201160000000530,1326756751,744,44.597741,-71.879616,1
1494,5590294502817012,201201170000000530,1326758912,2520,30.015002000000003,-97.77278000000001,1
1496,676331132040,201201170000000530,1326760997,534,45.597687,-74.34626999999999,1
1498,676331132040,201201170000000530,1326761450,1039,44.715521,-73.571486,1
1499,341559343212109,201201170000000530,1326761950,1189,40.834837,-89.120954,1
1504,5590294502817012,201201170000000530,1326768153,2256,31.794681,-98.459417,1
1505,5590294502817012,201201170000000530,1326768970,698,29.974083,-96.573985,1
1530,676331132040,201201170000000530,1326796701,642,44.259465000000006,-72.068871,1
1561,341559343212109,201201170000000530,1326839056,1029,38.521506,-87.676891,1
1564,341559343212109,201201170000000530,1326840042,453,38.552937,-88.67728100000001,1
1566,341559343212109,201201170000000530,1326840118,998,38.990974,-87.87185500000001,1
1567,5590294502817012,201201170000000530,1326840434,2083,30.301267,-98.887237,1
1569,676331132040,201201170000000530,1326841097,775,44.36155,-72.13811,1
1570,341559343212109,201201170000000530,1326841788,248,38.021388,-86.344542,1
1571,341559343212109,201201170000000530,1326842260,1376,37.921349,-86.74404399999999,1
1572,341559343212109,201201170000000530,1326843415,1082,39.810603,-88.442308,1
1577,30157941709315,201201180000000530,1326850141,511,43.753079,-89.980763,1
1578,30157941709315,201201180000000530,1326850301,322,43.472714,-92.93226,1
1582,5590294502817012,201201180000000530,1326853875,272,29.977521999999997,-98.05230999999999,1
1583,30157941709315,201201180000000530,1326854350,493,41.951582,-90.64019499999999,1
1585,30157941709315,201201180000000530,1326855209,427,44.478443,-92.11235,1
1587,4368593032190508,201201180000000530,1326855625,872,39.871705,-76.629522,1
1589,30157941709315,201201180000000530,1326858825,724,43.5051,-92.516908,1
1628,349326734419590,201201180000000530,1326907948,326,37.273154,-94.900377,1
1631,5590294502817012,201201180000000530,1326909899,2339,31.725996000000002,-96.827866,1
1646,349326734419590,201201180000000530,1326924980,384,38.638205,-95.19286600000001,1
1647,4368593032190508,201201180000000530,1326925041,885,40.574426,-75.69120500000001,1
1648,349326734419590,201201180000000530,1326925536,390,35.844834000000006,-95.327903,1
1649,349326734419590,201201180000000530,1326926687,320,38.04169,-95.619849,1
1652,349326734419590,201201180000000530,1326927267,205,36.775252,-95.390609,1
1653,4368593032190508,201201180000000530,1326927282,2176,40.690272,-77.151825,1
1654,4368593032190508,201201180000000530,1326927769,880,41.46716,-76.511844,1
1659,5590294502817012,201201180000000530,1326929792,1498,29.354327,-98.194946,1
1660,5590294502817012,201201180000000530,1326930038,1969,29.689985999999998,-97.760649,1
1662,30157941709315,201201180000000530,1326930879,239,43.872065,-90.424929,1
1663,349326734419590,201201180000000530,1326931006,188,38.446478000000006,-95.040401,1
1668,4092259246729,201201190000000530,1326935995,268,40.821338,-91.866019,1
1677,349326734419590,201201190000000530,1326949161,430,35.92707,-96.18845300000001,1
1692,30157941709315,201201190000000530,1326962730,317,44.878113,-90.108834,1
1705,349326734419590,201201190000000530,1326978501,288,36.479364000000004,-93.861935,1
1715,4368593032190508,201201190000000530,1326987587,2103,39.639368,-75.405335,1
1732,30157941709315,201201190000000530,1327009330,314,43.129181,-91.32885300000001,1
1733,4368593032190508,201201190000000530,1327010663,543,39.183995,-75.80364399999999,1
1734,30157941709315,201201190000000530,1327011032,1238,45.130041,-91.85939499999999,1
1736,4092259246729,201201190000000530,1327012203,469,41.6169,-91.77799999999999,1
1738,4092259246729,201201190000000530,1327013120,845,40.277565,-89.999122,1
1739,4368593032190508,201201190000000530,1327013400,2587,40.284147999999995,-75.992406,1
1743,4368593032190508,201201190000000530,1327015763,800,40.510740000000006,-77.17944,1
1744,4368593032190508,201201190000000530,1327016208,2723,41.335066,-75.62100699999999,1
1745,349326734419590,201201190000000530,1327016698,287,36.838967,-94.917839,1
1746,349326734419590,201201190000000530,1327016960,428,37.518415999999995,-95.93339399999999,1
1747,349326734419590,201201190000000530,1327017184,194,36.287538,-94.299089,1
1748,4368593032190508,201201190000000530,1327017252,2378,39.767652000000005,-74.976238,1
1749,4092259246729,201201190000000530,1327017393,698,39.393252000000004,-92.231782,1
1750,6546851067101927,201201200000000530,1327017780,1079,42.279628,-90.472309,1
1751,30300776786251,201201200000000530,1327018887,314,27.709234000000002,-95.898946,1
1752,4048725581466255,201201200000000530,1327019324,1314,41.251163,-86.331979,1
1754,4765125568595799,201201200000000530,1327020657,414,39.078266,-77.22733000000001,1
1757,4092259246729,201201200000000530,1327023212,309,41.70158,-90.09333199999999,1
1761,30300776786251,201201200000000530,1327027740,374,30.210161,-95.283197,1
1762,4092259246729,201201200000000530,1327028924,554,39.60147,-90.330535,1
1763,4765125568595799,201201200000000530,1327029279,569,37.933746,-77.47451099999999,1
1765,30300776786251,201201200000000530,1327029740,528,29.44156,-97.62218399999999,1
1766,6546851067101927,201201200000000530,1327031416,2167,40.084790999999996,-88.664261,1
1768,30300776786251,201201200000000530,1327031904,515,28.846171000000002,-94.760419,1
1774,30300776786251,201201200000000530,1327038664,255,30.285663,-96.023652,1
1781,6546851067101927,201201200000000530,1327045821,323,42.039097,-90.251652,1
1795,4092259246729,201201200000000530,1327056172,378,39.750785,-91.848089,1
1841,4092259246729,201201200000000530,1327097006,438,41.524914,-89.89255,1
1842,4092259246729,201201200000000530,1327097104,241,40.801288,-89.548221,1
1843,6546851067101927,201201200000000530,1327097252,1253,39.431488,-88.49577099999999,1
1844,6546851067101927,201201200000000530,1327097611,1391,41.811978,-90.087973,1
1845,6546851067101927,201201200000000530,1327097677,647,39.150985,-90.51688,1
1846,30300776786251,201201200000000530,1327098619,309,28.619144,-95.351107,1
1848,30405027360515,201201200000000530,1327099071,259,41.583123,-123.176452,1
1850,30300776786251,201201200000000530,1327099811,297,27.300415,-96.339417,1
1851,30300776786251,201201200000000530,1327100194,223,30.432624,-95.446474,1
1852,4048725581466255,201201200000000530,1327100195,1688,41.934204,-89.154545,1
1853,4765125568595799,201201200000000530,1327100232,480,39.306228000000004,-78.46349000000001,1
1854,30405027360515,201201200000000530,1327100292,509,41.538953,-124.96976599999999,1
1855,6546851067101927,201201200000000530,1327100415,1042,40.497948,-89.933054,1
1856,4765125568595799,201201200000000530,1327100766,428,39.757766,-78.078643,1
1857,4048725581466255,201201200000000530,1327102171,275,41.650259000000005,-87.080535,1
1858,30300776786251,201201200000000530,1327102232,274,29.283447999999996,-94.949852,1
1859,4765125568595799,201201200000000530,1327102258,297,39.004891,-79.502172,1
1861,4765125568595799,201201200000000530,1327102680,379,38.948056,-78.856712,1
1862,4765125568595799,201201200000000530,1327102849,220,37.115284,-79.597551,1
1866,6546851067101927,201201210000000530,1327106615,304,40.103495,-89.172431,1
1869,30405027360515,201201210000000530,1327109008,669,40.629501,-122.30641100000001,1
1872,6546851067101927,201201210000000530,1327111800,1187,39.521735,-88.006452,1
1874,30405027360515,201201210000000530,1327112053,651,41.062118,-125.437401,1
1877,4765125568595799,201201210000000530,1327115041,224,38.577785999999996,-77.428359,1
1878,6546851067101927,201201210000000530,1327116370,2062,40.428447,-88.053364,1
1880,30300776786251,201201210000000530,1327116585,307,29.958445,-94.91976700000001,1
1881,4048725581466255,201201210000000530,1327117026,2323,41.930135,-86.367812,1
1884,30300776786251,201201210000000530,1327121371,356,28.048965999999997,-95.99857800000001,1
1891,4765125568595799,201201210000000530,1327126152,327,38.009106,-77.147944,1
1928,30405027360515,201201210000000530,1327159126,610,39.760265999999994,-123.15385900000001,1
1937,4048725581466255,201201210000000530,1327162957,213,42.959635999999996,-86.647456,1
1971,30405027360515,201201210000000530,1327183074,578,39.339053,-123.340603,1
1972,30300776786251,201201210000000530,1327183418,490,27.553099,-95.036552,1
1975,4765125568595799,201201210000000530,1327184146,323,38.315717,-78.52871999999999,1
1976,4765125568595799,201201210000000530,1327184232,448,37.589857,-79.60486999999999,1
1978,30405027360515,201201210000000530,1327184616,621,39.505043,-122.36835500000001,1
1980,30405027360515,201201210000000530,1327185412,627,41.665504999999996,-124.86041100000001,1
1981,6546851067101927,201201210000000530,1327185545,1120,39.25523,-89.69148299999999,1
1983,4048725581466255,201201210000000530,1327186099,2699,43.009733000000004,-88.239351,1
1984,4048725581466255,201201210000000530,1327186634,1384,41.100244,-85.987183,1
1985,4765125568595799,201201210000000530,1327186679,334,39.752484,-77.309576,1
1987,30405027360515,201201210000000530,1327187981,568,40.219943,-123.667754,1
1991,4765125568595799,201201210000000530,1327189438,188,38.024259,-79.136579,1
1992,4765125568595799,201201210000000530,1327189563,325,39.790209000000004,-79.41983,1
1993,6546851067101927,201201210000000530,1327189785,1643,39.647667999999996,-90.807133,1
1994,4765125568595799,201201210000000530,1327190178,392,37.524049,-79.676986,1
2137,3526015186182660,201201230000000530,1327334386,510,38.085898,-121.558968,1
2145,3526015186182660,201201230000000530,1327356500,370,38.448676,-121.782025,1
2147,38535403302699,201201230000000530,1327357261,1190,38.371103999999995,-84.733744,1
2149,38535403302699,201201230000000530,1327357450,1368,39.225709,-81.816459,1
2150,3526015186182660,201201230000000530,1327359832,248,36.616303,-119.396442,1
2151,3526015186182660,201201230000000530,1327360430,263,39.762237,-119.561306,1
2158,3526015186182660,201201240000000530,1327366493,554,38.185517,-121.66663,1
2161,3526015186182660,201201240000000530,1327373703,512,37.089702,-118.960622,1
2170,4738555317386146,201201240000000530,1327397754,325,33.627209,-87.036776,1
2187,38535403302699,201201240000000530,1327422137,214,40.345257000000004,-82.657561,1
2188,38535403302699,201201240000000530,1327422340,296,38.620146999999996,-81.782528,1
2208,38535403302699,201201240000000530,1327444297,1192,38.366534,-82.279188,1
2209,38535403302699,201201240000000530,1327444620,232,39.441865,-83.86225400000001,1
2210,3526015186182660,201201240000000530,1327445127,195,37.544518,-120.272902,1
2211,3526015186182660,201201240000000530,1327445242,506,38.364011,-120.56282399999999,1
2215,38535403302699,201201240000000530,1327447015,942,38.599529,-84.339674,1
2216,3526015186182660,201201240000000530,1327447423,350,39.002821000000004,-119.819249,1
2217,3526015186182660,201201240000000530,1327447721,234,39.902371,-119.341191,1
2219,3526015186182660,201201240000000530,1327448509,276,36.86027,-119.74770900000001,1
2220,3526015186182660,201201240000000530,1327448567,206,37.795235999999996,-119.610844,1
2221,30170394853324,201201250000000530,1327449766,586,44.533954,-78.199697,1
2225,4738555317386146,201201250000000530,1327454523,895,36.180597999999996,-86.703006,1
2227,5421885738881170,201201250000000530,1327455003,214,39.390013,-82.410958,1
2229,5421885738881170,201201250000000530,1327456440,244,39.736067,-82.90807099999999,1
2230,4738555317386146,201201250000000530,1327457619,484,33.543801,-88.9037,1
2232,30170394853324,201201250000000530,1327458982,269,42.193569000000004,-75.53534,1
2233,4738555317386146,201201250000000530,1327460263,870,34.876575,-86.242135,1
2235,5421885738881170,201201250000000530,1327462270,209,41.875836,-83.74196500000001,1
2236,5421885738881170,201201250000000530,1327463479,226,39.995998,-84.624333,1
2244,30170394853324,201201250000000530,1327468516,190,43.540713000000004,-75.561444,1
2245,30170394853324,201201250000000530,1327472577,520,44.412112,-77.630363,1
2257,5421885738881170,201201250000000530,1327486095,217,40.107808,-83.46177,1
2259,5421885738881170,201201250000000530,1327490104,256,38.631997,-81.349237,1
2274,30170394853324,201201250000000530,1327504867,348,44.599261,-75.18960899999999,1
2281,30170394853324,201201250000000530,1327514017,349,41.517753000000006,-77.859043,1
2293,5417459284978545,201201250000000530,1327528854,290,42.917006,-76.179649,1
2294,5421885738881170,201201250000000530,1327529514,243,40.008553000000006,-81.74439699999999,1
2295,30170394853324,201201250000000530,1327529703,325,42.932533,-75.474163,1
2296,5421885738881170,201201250000000530,1327529932,217,41.844528000000004,-82.468209,1
2297,5417459284978545,201201250000000530,1327530116,502,41.531437,-79.028405,1
2298,5421885738881170,201201250000000530,1327530370,222,39.284301,-81.873239,1
2299,5421885738881170,201201250000000530,1327530440,232,39.616153000000004,-84.609503,1
2300,5417459284978545,201201250000000530,1327530683,1057,43.003885,-76.795875,1
2301,5417459284978545,201201250000000530,1327531200,392,43.929969,-77.843901,1
2302,4738555317386146,201201250000000530,1327533239,402,36.355639000000004,-89.324768,1
2304,30170394853324,201201250000000530,1327534096,351,43.562498,-77.23010699999999,1
2305,5417459284978545,201201250000000530,1327534170,1246,42.325479,-77.045865,1
2306,30170394853324,201201250000000530,1327534331,211,44.553532000000004,-78.112314,1
2308,4738555317386146,201201250000000530,1327535231,695,34.949444,-87.649077,1
2310,4738555317386146,201201250000000530,1327535990,365,36.457242,-87.861717,1
2311,5417459284978545,201201260000000530,1327537830,394,41.900490999999995,-77.330969,1
2313,5417459284978545,201201260000000530,1327539799,952,44.453934000000004,-78.79214499999999,1
2314,5417459284978545,201201260000000530,1327540343,841,41.334989,-76.082994,1
2319,5421885738881170,201201260000000530,1327545120,252,40.336259000000005,-81.763809,1
2320,5421885738881170,201201260000000530,1327548430,240,41.019379,-82.989521,1
2324,5421885738881170,201201260000000530,1327556337,244,41.313708,-83.790338,1
2378,5421885738881170,201201260000000530,1327615002,250,39.526028000000004,-81.685911,1
2379,30170394853324,201201260000000530,1327615263,286,43.660812,-75.964735,1
2380,5421885738881170,201201260000000530,1327617056,216,40.801297,-83.10743000000001,1
2382,30170394853324,201201260000000530,1327617285,449,43.249989,-75.97238,1
2383,5421885738881170,201201260000000530,1327618949,200,41.562874,-83.061803,1
2384,5417459284978545,201201260000000530,1327619264,774,43.843854,-78.761845,1
2386,5417459284978545,201201260000000530,1327620701,530,41.698347,-79.291538,1
2388,5417459284978545,201201260000000530,1327621312,683,43.099263,-77.71556600000001,1
3313,5157595343543285,201601230000000530,1453510384,280,26.540609000000003,-97.150172,1
3315,5157595343543285,201601230000000530,1453511472,767,27.824719,-97.176828,1
3316,5157595343543285,201601230000000530,1453513502,736,26.319252000000002,-99.652606,1
3336,5157595343543285,201601230000000530,1453589239,246,28.399465999999997,-97.769062,1
3340,5157595343543285,201601240000000530,1453601802,468,26.534748999999998,-97.468622,1
3343,5157595343543285,201601240000000530,1453606046,462,27.296912,-100.513584,1
3358,5157595343543285,201601240000000530,1453672970,475,26.853820000000002,-98.080691,1
5571,675985166411,201605030000000530,1462235712,431,45.82376,-73.49074300000001,1
5575,675985166411,201605030000000530,1462242437,727,46.163044,-73.867129,1
5576,675985166411,201605030000000530,1462247398,574,45.137923,-76.432674,1
5577,675985166411,201605030000000530,1462247698,562,44.236596999999996,-76.437062,1
5578,675985166411,201605030000000530,1462252246,346,43.937546999999995,-74.37820699999999,1
5584,675985166411,201605030000000530,1462287466,321,45.690596,-73.66109,1
5586,675985166411,201605030000000530,1462290460,538,46.101262,-76.257293,1
5594,675985166411,201605030000000530,1462319084,396,43.395146999999994,-75.763114,1
5595,675985166411,201605040000000530,1462321212,826,46.101154,-76.482807,1
5596,675985166411,201605040000000530,1462328208,570,43.449756,-75.180667,1
5613,675985166411,201605040000000530,1462402053,440,43.525518,-73.705683,1
7488,4483018920250,201607090000000530,1468031458,587,36.059199,-108.093589,1
7490,4483018920250,201607090000000530,1468032937,524,35.792286,-109.647979,1
7494,4483018920250,201607090000000530,1468051449,588,36.206075,-109.24335,1
7513,4483018920250,201607090000000530,1468087696,435,38.388723,-108.00706100000001,1
7525,4483018920250,201607090000000530,1468102336,699,35.802825,-108.536396,1
7531,4483018920250,201607090000000530,1468107038,347,35.507304,-107.59490600000001,1
7535,4483018920250,201607100000000530,1468109548,799,35.521668,-106.90876999999999,1
7537,4483018920250,201607100000000530,1468115044,368,37.829509,-108.056432,1
7538,4483018920250,201607100000000530,1468116205,381,36.564946,-109.27871499999999,1
7539,4483018920250,201607100000000530,1468117300,634,38.510459000000004,-109.504374,1
7540,4483018920250,201607100000000530,1468118258,571,35.539499,-106.95531000000001,1
7597,4483018920250,201607100000000530,1468191374,330,37.740206,-107.538071,1
8267,6011779269963768,201608010000000530,1470052644,769,38.196033,-89.180357,1
8280,6011779269963768,201608010000000530,1470092018,530,37.299637,-88.52316400000001,1
8282,6011779269963768,201608010000000530,1470095834,326,38.150017999999996,-89.272993,1
8284,6011779269963768,201608020000000530,1470099114,667,35.389334000000005,-88.52731800000001,1
8293,6011779269963768,201608020000000530,1470154150,293,37.646282,-88.970836,1
8294,6011779269963768,201608020000000530,1470154840,630,38.307927,-88.34858299999999,1
8299,6011779269963768,201608020000000530,1470161827,546,38.079855,-89.645083,1
8300,6011779269963768,201608020000000530,1470162936,301,35.849033,-90.637685,1
8308,6011779269963768,201608020000000530,1470180082,321,36.760804,-88.740747,1
9766,4641003399120410,201609240000000530,1474756670,855,43.514922,-91.450241,1
9767,4641003399120410,201609240000000530,1474758695,501,42.678862,-91.04639300000001,1
9769,4641003399120410,201609240000000530,1474760087,454,40.488448,-93.3132,1
9770,4641003399120410,201609250000000530,1474762942,550,43.632919,-92.113826,1
9774,4641003399120410,201609250000000530,1474786112,242,42.570266,-93.639275,1
9792,4641003399120410,201609250000000530,1474837213,352,40.608129999999996,-90.848949,1
9798,4641003399120410,201609250000000530,1474842511,208,43.418862,-92.464613,1
9799,4641003399120410,201609250000000530,1474842575,765,41.211894,-90.531545,1
11438,4361646620879135,201611300000000530,1480472087,191,40.748447,-76.12424200000001,1
11471,4361646620879135,201611300000000530,1480549201,539,41.654969,-73.221953,1
11474,4361646620879135,201612010000000530,1480556702,471,41.485440999999994,-73.228024,1
11476,4361646620879135,201612010000000530,1480559363,637,41.569653,-73.450462,1
11509,4361646620879135,201612010000000530,1480631511,308,42.198637,-75.272263,1
11510,4361646620879135,201612010000000530,1480633659,261,41.162535,-75.843331,1
11512,4361646620879135,201612010000000530,1480634212,449,40.097713,-73.577023,1
